4.040000e-02 2.929000e-01 2.423631e+00 -2.406415e+00 -2.883629e-01
4.040000e-02 3.030000e-01 2.494405e+00 -2.478534e+00 -2.809354e-01
4.040000e-02 3.131000e-01 2.563303e+00 -2.548742e+00 -2.728305e-01
4.040000e-02 3.232000e-01 2.630145e+00 -2.616859e+00 -2.640292e-01
4.040000e-02 3.333000e-01 2.694751e+00 -2.682704e+00 -2.545168e-01
4.040000e-02 3.434000e-01 2.756936e+00 -2.746092e+00 -2.442833e-01
4.040000e-02 3.535000e-01 2.816513e+00 -2.806832e+00 -2.333239e-01
4.040000e-02 3.636000e-01 2.873298e+00 -2.864737e+00 -2.216393e-01
4.040000e-02 3.737000e-01 2.927103e+00 -2.919615e+00 -2.092363e-01
4.040000e-02 3.838000e-01 2.977747e+00 -2.971281e+00 -1.961279e-01
4.040000e-02 3.939000e-01 3.025051e+00 -3.019551e+00 -1.823336e-01
4.040000e-02 4.040000e-01 3.068843e+00 -3.064248e+00 -1.678798e-01
4.040000e-02 4.141000e-01 3.108957e+00 -3.105200e+00 -1.527995e-01
4.040000e-02 4.242000e-01 3.145238e+00 -3.142248e+00 -1.371321e-01
